query	target	evalue	pident	bitscore	qlen	qstart	qend	slen	sstart	send	qcov	scov	bidir_cov_min	reaches_end	q_specificity	s_specificity	q_source	s_source	specificity_match	source_pair	pident_frac
BAN78446_1_KN2	617_77	2.94e-178	35.22	554.0	1245	181	1243	1258	165	1250	0.8538152610441767	0.863275039745628	0.8538152610441767	True	KN2	KL38	virulent	prophage	False	prophage-virulent	0.3522
APZ82804_1_K30/K69	BBF66867_1_KN3	0.0	72.8	541.0	792	1	371	792	1	372	0.4684343434343434	0.4696969696969697	0.4684343434343434	False	KL30/K69	KN3	virulent	virulent	False	virulent-virulent	0.728
KQS_B1_PHAGE218_M_PROTEIN_1	KVV_B1_PHAGE226_M_PROTEIN_38	0.0	74.128	530.0	665	67	407	466	123	466	0.512781954887218	0.7381974248927039	0.512781954887218	False	KL127	KL127	prediction	prediction	True	other	0.74128
APZ82804_1_K30/K69	YP_009153203_1_K30/K69	6.639999999999999e-176	49.546	519.0	792	245	792	767	224	767	0.6919191919191919	0.7092568448500652	0.6919191919191919	True	KL30/K69	KL30/K69	virulent	virulent	True	virulent-virulent	0.49546
BBF66867_1_KN3	QDF14644_1_K47	2.74e-173	76.708	513.0	792	1	321	793	1	322	0.4053030303030303	0.4060529634300126	0.4053030303030303	False	KN3	KL47	virulent	virulent	False	virulent-virulent	0.76708
APZ82804_1_K30/K69	QDF14644_1_K47	3.97e-171	77.019	507.0	792	1	321	793	1	322	0.4053030303030303	0.4060529634300126	0.4053030303030303	False	KL30/K69	KL47	virulent	virulent	False	virulent-virulent	0.77019
ALT58497_1_K47	BBF66867_1_KN3	2.4800000000000002e-169	55.6	503.0	793	1	496	792	1	459	0.6254728877679697	0.5795454545454546	0.5795454545454546	False	KL47	KN3	virulent	virulent	False	virulent-virulent	0.556
APZ82804_1_K30/K69	ALT58497_1_K47	1.14e-169	76.087	503.0	792	1	321	793	1	322	0.4053030303030303	0.4060529634300126	0.4053030303030303	False	KL30/K69	KL47	virulent	virulent	False	virulent-virulent	0.76087
1921_77	QIW88225_1_K23	6.639999999999999e-172	48.473	499.0	701	188	701	607	88	607	0.7332382310984308	0.85667215815486	0.7332382310984308	True	KL9	KL23	prophage_notproduced	virulent	False	prophage_notproduced	0.48473
1441_47	QIW88225_1_K23	4.31e-171	48.473	498.0	704	191	704	607	88	607	0.7301136363636364	0.85667215815486	0.7301136363636364	True	KL23	KL23	prophage	virulent	True	prophage-virulent	0.48473
1248_57	QIW88225_1_K23	4.05e-170	48.664	495.0	704	191	704	607	88	607	0.7301136363636364	0.85667215815486	0.7301136363636364	True	KL23	KL23	prophage	virulent	True	prophage-virulent	0.48664
873_60	QIW88225_1_K23	6.419999999999999e-172	48.664	494.0	554	41	554	607	88	607	0.927797833935018	0.85667215815486	0.85667215815486	True	KL28	KL23	prophage_notproduced	virulent	False	prophage_notproduced	0.48664
1409_59	QIW88225_1_K23	1.93e-167	48.282	493.0	852	339	852	607	88	607	0.6032863849765259	0.85667215815486	0.6032863849765259	True	KL23	KL23	prophage	virulent	True	prophage-virulent	0.48281999999999997
AOZ65519_1_K57	BBF66867_1_KN3	1.0500000000000001e-163	68.975	490.0	843	1	361	792	1	344	0.42823250296559906	0.43434343434343436	0.42823250296559906	False	KL57	KN3	virulent	virulent	False	virulent-virulent	0.68975
QDF14644_1_K47	AOZ65519_1_K57	7.58e-162	69.014	485.0	793	1	345	843	1	355	0.43505674653215637	0.4211150652431791	0.4211150652431791	False	KL47	KL57	virulent	virulent	False	virulent-virulent	0.69014
APZ82804_1_K30/K69	AOZ65519_1_K57	4.2900000000000006e-160	72.121	480.0	792	1	321	843	1	330	0.4053030303030303	0.3914590747330961	0.3914590747330961	False	KL30/K69	KL57	virulent	virulent	False	virulent-virulent	0.7212099999999999
ALT58497_1_K47	AOZ65519_1_K57	2.4999999999999997e-159	67.606	478.0	793	1	345	843	1	355	0.43505674653215637	0.4211150652431791	0.4211150652431791	False	KL47	KL57	virulent	virulent	False	virulent-virulent	0.67606
WOK01638_1_K62	914_74	8.68e-159	41.159	468.0	692	49	691	666	25	664	0.9291907514450867	0.960960960960961	0.9291907514450867	True	KL62	KL62	virulent	prophage	True	prophage-virulent	0.41159
YP_009153201_1_K1	YP_007007686_1_K54	2.58e-153	89.189	468.0	888	1	259	895	89	347	0.2916666666666667	0.28938547486033517	0.28938547486033517	False	KL1	KL54	virulent	virulent	False	virulent-virulent	0.89189
1631_52	1815_56	2.66e-152	87.209	464.0	822	1	258	937	1	258	0.31386861313868614	0.2753468516542156	0.2753468516542156	False	KL10	KL4	prophage_notproduced	prophage_notproduced	False	other	0.87209
0391_11	1631_52	2.3e-153	83.835	464.0	839	2	267	822	1	266	0.3170441001191895	0.3236009732360097	0.3170441001191895	False	KL62	KL10	prophage	prophage_notproduced	False	prophage_notproduced	0.8383499999999999
1815_56	0391_11	1.42e-150	81.159	460.0	937	1	276	839	2	273	0.2945570971184632	0.32419547079856975	0.2945570971184632	False	KL4	KL62	prophage_notproduced	prophage	False	prophage_notproduced	0.81159
WOK01638_1_K62	KPN_B7_PHAGE038_M_PROTEIN_70	8.34e-157	47.758	457.0	692	182	691	516	2	514	0.7369942196531792	0.9941860465116279	0.7369942196531792	True	KL62	KL62	virulent	prediction	True	prediction	0.47758
KPN_B14_PHAGE135_M_PROTEIN_36	KPN_B11_PHAGE329_M_PROTEIN_7	5.4300000000000005e-145	78.545	449.0	870	1	275	1050	1	275	0.3160919540229885	0.2619047619047619	0.2619047619047619	False	KL30	KL64	prediction	prediction	False	other	0.78545
YP_003347651_1_K63	YP_009226011_1_K63	1.05e-148	42.419	446.0	630	34	629	883	268	882	0.946031746031746	0.6964892412231031	0.6964892412231031	True	KL63	KL63	virulent	virulent	True	virulent-virulent	0.42418999999999996
APZ82804_1_K30/K69	YP_003347555_1_K3	1.61e-145	64.146	443.0	792	1	352	869	1	357	0.4444444444444444	0.4108170310701956	0.4108170310701956	False	KL30/K69	KL3	virulent	virulent	False	virulent-virulent	0.64146
APZ82847_1_K8	QDF14644_1_K47	7.8e-144	75.0	435.0	749	1	292	793	1	291	0.38985313751668893	0.3669609079445145	0.3669609079445145	False	KL8	KL47	virulent	virulent	False	virulent-virulent	0.75
1921_77	QOI68577_1_K23	1.56e-147	45.524	435.0	701	188	701	555	39	555	0.7332382310984308	0.9315315315315316	0.7332382310984308	True	KL9	KL23	prophage_notproduced	virulent	False	prophage_notproduced	0.45524000000000003
YP_003347555_1_K3	BBF66867_1_KN3	1.98e-142	59.84	435.0	869	1	375	792	1	368	0.4315304948216341	0.46464646464646464	0.4315304948216341	False	KL3	KN3	virulent	virulent	False	virulent-virulent	0.5984
KPN_B14_PHAGE090_M_PROTEIN_50	1668_49	5.71e-144	43.551	434.0	803	221	803	702	116	702	0.726027397260274	0.8361823361823362	0.726027397260274	True	KL24	KL2	prediction	prophage_notproduced	False	other	0.43551
YP_003347555_1_K3	QDF14644_1_K47	1.15e-141	65.046	433.0	869	1	329	793	1	322	0.378596087456847	0.4060529634300126	0.378596087456847	False	KL3	KL47	virulent	virulent	False	virulent-virulent	0.65046
QOI68577_1_K23	1441_47	1.58e-146	45.905	432.0	555	39	555	704	191	704	0.9315315315315316	0.7301136363636364	0.7301136363636364	True	KL23	KL23	virulent	prophage	True	prophage-virulent	0.45905
APZ82847_1_K8	ALT58497_1_K47	1.3599999999999998e-141	74.315	429.0	749	1	292	793	1	291	0.38985313751668893	0.3669609079445145	0.3669609079445145	False	KL8	KL47	virulent	virulent	False	virulent-virulent	0.74315
1248_57	QOI68577_1_K23	1.0700000000000001e-144	45.524	428.0	704	191	704	555	39	555	0.7301136363636364	0.9315315315315316	0.7301136363636364	True	KL23	KL23	prophage	virulent	True	prophage-virulent	0.45524000000000003
873_60	QOI68577_1_K23	1.26e-146	45.524	427.0	554	41	554	555	39	555	0.927797833935018	0.9315315315315316	0.927797833935018	True	KL28	KL23	prophage_notproduced	virulent	False	prophage_notproduced	0.45524000000000003
KPN_B14_PHAGE090_M_PROTEIN_50	KPN_B4_PHAGE180_M_PROTEIN_15	2.26e-140	42.373	425.0	803	229	803	707	129	707	0.7160647571606475	0.8189533239038189	0.7160647571606475	True	KL24	KL24	prediction	prediction	True	other	0.42373
1409_59	QOI68577_1_K23	9.98e-142	44.952	425.0	852	339	852	555	39	555	0.6032863849765259	0.9315315315315316	0.6032863849765259	True	KL23	KL23	prophage	virulent	True	prophage-virulent	0.44952
YP_003347555_1_K3	ALT58497_1_K47	1.36e-137	63.526	423.0	869	1	329	793	1	322	0.378596087456847	0.4060529634300126	0.378596087456847	False	KL3	KL47	virulent	virulent	False	virulent-virulent	0.63526
APZ82804_1_K30/K69	APZ82847_1_K8	3.86e-138	58.025	421.0	792	1	391	749	1	404	0.4936868686868687	0.5393858477970628	0.4936868686868687	False	KL30/K69	KL8	virulent	virulent	False	virulent-virulent	0.5802499999999999
APZ82847_1_K8	BBF66867_1_KN3	7.14e-138	67.284	420.0	749	1	322	792	1	323	0.42990654205607476	0.4078282828282828	0.4078282828282828	False	KL8	KN3	virulent	virulent	False	virulent-virulent	0.6728400000000001
1631_52	666_83	5.3799999999999996e-135	78.889	414.0	822	1	268	773	1	268	0.3260340632603406	0.34670116429495473	0.3260340632603406	False	KL10	KL116	prophage_notproduced	prophage_notproduced	False	other	0.78889
YP_003347555_1_K3	AOZ65519_1_K57	3.42e-133	61.095	413.0	869	1	340	843	1	341	0.3912543153049482	0.4045077105575326	0.3912543153049482	False	KL3	KL57	virulent	virulent	False	virulent-virulent	0.61095
245_48	248_38	1e-137	42.042	413.0	655	82	653	693	121	688	0.8732824427480916	0.8196248196248196	0.8196248196248196	True	KL55	KL46	prophage_notproduced	prophage	False	prophage_notproduced	0.42042
0391_11	666_83	1.66e-133	71.233	410.0	839	2	285	773	1	281	0.33849821215733017	0.36351875808538164	0.33849821215733017	False	KL62	KL116	prophage	prophage_notproduced	False	prophage_notproduced	0.71233
KPN_B11_PHAGE013_M_PROTEIN_11	666_83	4.64e-109	51.08167857142857	408.8	913	1	599	773	1	559	0.656078860898138	0.723156532988357	0.656078860898138	False	KL3	KL116	prediction	prophage_notproduced	False	other	0.5108167857142857
AOZ65519_1_K57	APZ82847_1_K8	9.290000000000001e-132	61.022	405.0	843	1	370	749	1	362	0.4389086595492289	0.4833110814419226	0.4389086595492289	False	KL57	KL8	virulent	virulent	False	virulent-virulent	0.61022
1815_56	666_83	1.7000000000000001e-125	74.545	392.0	937	1	273	773	1	274	0.2913553895410886	0.35446313065976714	0.2913553895410886	False	KL4	KL116	prophage_notproduced	prophage_notproduced	False	other	0.7454500000000001
YP_003347555_1_K3	APZ82847_1_K8	3.8699999999999994e-126	55.051	391.0	869	1	389	749	1	387	0.4476409666283084	0.5166889185580774	0.4476409666283084	False	KL3	KL8	virulent	virulent	False	virulent-virulent	0.55051
ATS92567_1_K2	UPW42650_1_K2	6.609999999999999e-126	45.122	385.0	668	180	667	763	282	762	0.7305389221556886	0.6304062909567497	0.6304062909567497	True	KL2	KL2	virulent	virulent	True	virulent-virulent	0.45122
1631_52	KPN_B11_PHAGE013_M_PROTEIN_11	4.58e-122	80.658	384.0	822	1	243	913	1	230	0.2956204379562044	0.25191675794085433	0.25191675794085433	False	KL10	KL3	prophage_notproduced	prediction	False	other	0.80658
KPN_B11_PHAGE013_M_PROTEIN_11	KPN_B14_PHAGE090_M_PROTEIN_50	8.85e-122	56.433	383.0	913	1	340	803	1	333	0.3723986856516977	0.41469489414694893	0.3723986856516977	False	KL3	KL24	prediction	prediction	False	other	0.56433
0391_11	KPN_B11_PHAGE013_M_PROTEIN_11	1.52e-121	80.0	383.0	839	2	241	913	1	228	0.2860548271752086	0.2497261774370208	0.2497261774370208	False	KL62	KL3	prophage	prediction	False	prediction	0.8
0496_72	0391_11	3.21e-120	76.772	381.0	968	1	240	839	1	250	0.24793388429752067	0.29797377830750893	0.24793388429752067	False	KL122	KL62	prophage	prophage	False	prophage-prophage	0.7677200000000001
KPN_B13_PHAGE002_M_PROTEIN_56	1631_52	1.34e-119	75.1	379.0	967	1	238	822	1	248	0.24612202688728024	0.30170316301703165	0.24612202688728024	False	KL122	KL10	prediction	prophage_notproduced	False	other	0.7509999999999999
KPN_B13_PHAGE002_M_PROTEIN_56	0391_11	2.8199999999999997e-119	76.68	379.0	967	1	239	839	2	250	0.24715615305067218	0.2967818831942789	0.24715615305067218	False	KL122	KL62	prediction	prophage	False	prediction	0.7668
1631_52	0496_72	1.53e-119	75.1	379.0	822	1	248	968	2	239	0.30170316301703165	0.24586776859504134	0.24586776859504134	False	KL10	KL122	prophage_notproduced	prophage	False	prophage_notproduced	0.7509999999999999
KPN_B11_PHAGE013_M_PROTEIN_11	1815_56	7.38e-117	78.75	373.0	913	1	228	937	1	240	0.2497261774370208	0.256136606189968	0.2497261774370208	False	KL3	KL4	prediction	prophage_notproduced	False	other	0.7875
YP_009153196_1_K21	YP_003347556_1_K21	7.81e-124	39.286	373.0	651	95	650	576	29	575	0.8540706605222734	0.9496527777777778	0.8540706605222734	True	KL21	KL21	virulent	virulent	True	virulent-virulent	0.39286
KPN_B13_PHAGE002_M_PROTEIN_56	1815_56	9.520000000000001e-116	75.1	372.0	967	1	238	937	1	248	0.24612202688728024	0.2646744930629669	0.24612202688728024	False	KL122	KL4	prediction	prophage_notproduced	False	other	0.7509999999999999
0496_72	1815_56	9.63e-116	75.1	372.0	968	2	239	937	1	248	0.24586776859504134	0.2646744930629669	0.24586776859504134	False	KL122	KL4	prophage	prophage_notproduced	False	prophage_notproduced	0.7509999999999999
KPN_B13_PHAGE002_M_PROTEIN_56	666_83	6.71e-116	73.828	368.0	967	1	242	773	1	252	0.250258531540848	0.3260025873221216	0.250258531540848	False	KL122	KL116	prediction	prophage_notproduced	False	other	0.73828
0496_72	666_83	7e-116	73.828	368.0	968	2	243	773	1	252	0.25	0.3260025873221216	0.25	False	KL122	KL116	prophage	prophage_notproduced	False	prophage_notproduced	0.73828
KPN_B20_PHAGE048_M_PROTEIN_10	KPN_B14_PHAGE090_M_PROTEIN_50	1.77e-116	78.059	367.0	837	1	236	803	1	226	0.2819593787335723	0.28144458281444584	0.28144458281444584	False	KL62	KL24	prediction	prediction	False	other	0.78059
0367_12	KPN_B14_PHAGE090_M_PROTEIN_50	3.08e-116	78.059	366.0	851	15	250	803	1	226	0.2773207990599295	0.28144458281444584	0.2773207990599295	False	KL62	KL24	prophage	prediction	False	prediction	0.78059
YP_009153196_1_K21	YP_009198669_1_K21	1.3699999999999999e-120	38.393	365.0	651	95	650	575	28	574	0.8540706605222734	0.951304347826087	0.8540706605222734	True	KL21	KL21	virulent	virulent	True	virulent-virulent	0.38393
KPN_B11_PHAGE013_M_PROTEIN_11	0496_72	3.05e-113	78.112	364.0	913	1	230	968	2	234	0.25191675794085433	0.24070247933884298	0.24070247933884298	False	KL3	KL122	prediction	prophage	False	prediction	0.7811199999999999
KPN_B13_PHAGE002_M_PROTEIN_56	KPN_B11_PHAGE013_M_PROTEIN_11	3.77e-113	78.112	364.0	967	1	233	913	1	230	0.24095139607032057	0.25191675794085433	0.24095139607032057	False	KL122	KL3	prediction	prediction	False	other	0.7811199999999999
1631_52	KPN_B20_PHAGE048_M_PROTEIN_10	7.8e-112	64.662	355.0	822	1	266	837	1	265	0.3236009732360097	0.31660692951015534	0.31660692951015534	False	KL10	KL62	prophage_notproduced	prediction	False	other	0.6466200000000001
1631_52	0367_12	1.71e-111	64.662	354.0	822	1	266	851	15	279	0.3236009732360097	0.31139835487661577	0.31139835487661577	False	KL10	KL62	prophage_notproduced	prophage	False	prophage_notproduced	0.6466200000000001
1815_56	KPN_B20_PHAGE048_M_PROTEIN_10	4.7899999999999996e-108	62.319	348.0	937	1	276	837	1	271	0.2945570971184632	0.3237753882915173	0.2945570971184632	False	KL4	KL62	prophage_notproduced	prediction	False	other	0.62319
1815_56	0367_12	1.19e-107	62.319	347.0	937	1	276	851	15	285	0.2945570971184632	0.318448883666275	0.2945570971184632	False	KL4	KL62	prophage_notproduced	prophage	False	prophage_notproduced	0.62319
YP_009153201_1_K1	YP_009153198_1_KN5	1.0100000000000001e-27	34.44661557020609	346.59999999999997	888	1	239	1193	413	333	0.26914414414414417	-0.06621961441743504	-0.06621961441743504	False	KL1	KN5	virulent	virulent	False	virulent-virulent	0.3444661557020609
YP_009226011_1_K63	UPW42726_1_K2	1.5199999999999998e-106	63.259	344.0	883	1	288	907	1	310	0.3261608154020385	0.34178610804851156	0.3261608154020385	False	KL63	KL2	virulent	virulent	False	virulent-virulent	0.63259
WNO47121_1_K5	APZ82848_1_K5	1.04e-108	34.058	343.0	857	184	856	684	5	684	0.7852975495915986	0.9941520467836257	0.7852975495915986	True	KL5	KL5	virulent	virulent	True	virulent-virulent	0.34058
YP_009226011_1_K63	YP_009820105_1_K2	4.21e-106	58.64	343.0	883	1	314	907	1	350	0.3556058890147225	0.38588754134509373	0.3556058890147225	False	KL63	KL2	virulent	virulent	False	virulent-virulent	0.5864
YP_009226011_1_K63	QTP95996_1_K13/K2	6.36e-106	62.939	342.0	883	1	288	907	1	310	0.3261608154020385	0.34178610804851156	0.3261608154020385	False	KL63	KL13/K2	virulent	virulent	False	virulent-virulent	0.62939
YP_009226011_1_K63	QUU29414_1_K2	4.73e-105	62.62	340.0	883	1	288	907	1	310	0.3261608154020385	0.34178610804851156	0.3261608154020385	False	KL63	KL2	virulent	virulent	False	virulent-virulent	0.6262
UPW42650_1_K2	YP_009226011_1_K63	2.8400000000000002e-105	63.066	337.0	763	1	287	883	1	273	0.3761467889908257	0.3091732729331823	0.3091732729331823	False	KL2	KL63	virulent	virulent	False	virulent-virulent	0.63066
321_71	914_74	1.0099999999999999e-106	80.476	333.0	690	1	209	666	1	203	0.30289855072463767	0.3048048048048048	0.30289855072463767	False	KL127	KL62	prophage_notproduced	prophage	False	prophage_notproduced	0.80476
YP_009153201_1_K1	YP_009098385_1_K1	1.71e-104	33.497	332.0	888	301	888	651	46	651	0.6621621621621622	0.9308755760368663	0.6621621621621622	True	KL1	KL1	virulent	virulent	True	virulent-virulent	0.33497
YP_009153201_1_K1	REC_005_PROTEIN_56_KL1	5.34e-103	32.977	328.0	888	263	888	651	12	651	0.704954954954955	0.9831029185867896	0.704954954954955	True	KL1	KL1	virulent	virulent	True	virulent-virulent	0.32976999999999995
YP_009153201_1_K1	YP_009302756_1_K1	1.26e-102	33.17	327.0	888	301	888	651	46	651	0.6621621621621622	0.9308755760368663	0.6621621621621622	True	KL1	KL1	virulent	virulent	True	virulent-virulent	0.3317
KQS_B1_PHAGE068_M_PROTEIN_82	914_74	1.52e-102	92.442	325.0	813	1	172	666	1	171	0.2115621156211562	0.25675675675675674	0.2115621156211562	False	KL127	KL62	prediction	prophage	False	prediction	0.9244199999999999
1248_57	KQS_B1_PHAGE068_M_PROTEIN_82	8.75e-101	89.143	322.0	704	1	172	813	1	175	0.24431818181818182	0.21525215252152521	0.21525215252152521	False	KL23	KL127	prophage	prediction	False	prediction	0.8914300000000001
1441_47	KQS_B1_PHAGE068_M_PROTEIN_82	7.81e-101	89.143	322.0	704	1	172	813	1	175	0.24431818181818182	0.21525215252152521	0.21525215252152521	False	KL23	KL127	prophage	prediction	False	prediction	0.8914300000000001
914_74	1441_47	2.5e-101	95.597	319.0	666	1	159	704	1	159	0.23873873873873874	0.22585227272727273	0.22585227272727273	False	KL62	KL23	prophage	prophage	False	prophage-prophage	0.95597
1248_57	914_74	3.47e-101	95.597	318.0	704	1	159	666	1	159	0.22585227272727273	0.23873873873873874	0.22585227272727273	False	KL23	KL62	prophage	prophage	False	prophage-prophage	0.95597
321_71	KQS_B1_PHAGE068_M_PROTEIN_82	3.83e-99	71.245	317.0	690	1	212	813	1	233	0.3072463768115942	0.2865928659286593	0.2865928659286593	False	KL127	KL127	prophage_notproduced	prediction	True	other	0.71245
WOK01638_1_K62	UPW42726_1_K2	9.35e-98	82.5	315.0	692	1	186	907	1	200	0.26878612716763006	0.2205071664829107	0.2205071664829107	False	KL62	KL2	virulent	virulent	False	virulent-virulent	0.825
YP_009153198_1_KN5	YP_009153202_1_K64	3.71e-40	38.735391932932224	313.4	1193	111	598	996	159	258	0.4090528080469405	0.10040160642570281	0.10040160642570281	False	KN5	KL64	virulent	virulent	False	virulent-virulent	0.3873539193293222
WOK01638_1_K62	QTP95996_1_K13/K2	4.49e-97	82.0	313.0	692	1	186	907	1	200	0.26878612716763006	0.2205071664829107	0.2205071664829107	False	KL62	KL13/K2	virulent	virulent	False	virulent-virulent	0.82
WOK01638_1_K62	YP_009820105_1_K2	4.01e-97	82.0	313.0	692	1	186	907	1	200	0.26878612716763006	0.2205071664829107	0.2205071664829107	False	KL62	KL2	virulent	virulent	False	virulent-virulent	0.82
KPN_B14_PHAGE090_M_PROTEIN_50	391_03	3.77e-97	35.927	312.0	803	221	803	736	151	736	0.726027397260274	0.7961956521739131	0.726027397260274	True	KL24	KL3	prediction	prophage	False	prediction	0.35927
321_71	1248_57	2.89e-98	98.026	311.0	690	1	152	704	1	152	0.22028985507246376	0.2159090909090909	0.2159090909090909	False	KL127	KL23	prophage_notproduced	prophage	False	prophage_notproduced	0.9802599999999999
1441_47	321_71	3.56e-98	98.026	311.0	704	1	152	690	1	152	0.2159090909090909	0.22028985507246376	0.2159090909090909	False	KL23	KL127	prophage	prophage_notproduced	False	prophage_notproduced	0.9802599999999999
1668_49	391_03	4.05e-97	33.188	310.0	702	37	702	736	68	736	0.9487179487179487	0.9089673913043478	0.9089673913043478	True	KL2	KL3	prophage_notproduced	prophage	False	prophage_notproduced	0.33188
WOK01638_1_K62	QUU29414_1_K2	3.2e-95	80.5	308.0	692	1	186	907	1	200	0.26878612716763006	0.2205071664829107	0.2205071664829107	False	KL62	KL2	virulent	virulent	False	virulent-virulent	0.805
1057_41	YP_009153199_1_K25	4.38e-99	34.483	307.0	578	47	576	584	43	582	0.916955017301038	0.9246575342465754	0.916955017301038	True	KL25	KL25	prophage_notproduced	virulent	True	prophage_notproduced	0.34482999999999997
KPN_B14_PHAGE090_M_PROTEIN_50	KPN_B6_PHAGE307_M_PROTEIN_10	4.9699999999999995e-95	35.596	307.0	803	221	803	736	151	736	0.726027397260274	0.7961956521739131	0.726027397260274	True	KL24	KL3	prediction	prediction	False	other	0.35595999999999994
KPN_B4_PHAGE495_M_PROTEIN_46	KPN_B3_PHAGE052_L_PROTEIN_120	8.36e-99	37.262	306.0	603	82	602	574	62	572	0.8640132669983416	0.8902439024390244	0.8640132669983416	True	KL22	KL25	prediction	prediction	False	other	0.37262
